<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.04.23	11:02:00	17256.6	17260.4	17255.3	17258.4	210	0	18
2024.04.23	11:03:00	17258.5	17259.8	17255.0	17258.2	165	0	18
2024.04.23	11:04:00	17258.6	17262.8	17256.4	17260.7	189	0	18
2024.04.23	11:05:00	17260.2	17264.7	17258.0	17263.9	169	0	18
2024.04.23	11:06:00	17264.1	17264.1	17259.4	17262.4	174	0	18
2024.04.23	11:07:00	17261.8	17261.8	17251.3	17252.7	166	0	18
2024.04.23	11:08:00	17252.8	17256.4	17251.4	17251.8	169	0	18
2024.04.23	11:09:00	17251.9	17258.8	17251.8	17255.7	119	0	18
2024.04.23	11:10:00	17255.6	17263.7	17255.4	17261.2	182	0	18
2024.04.23	11:11:00	17261.3	17264.1	17258.7	17258.7	161	0	20
2024.04.23	11:12:00	17259.8	17263.8	17259.5	17262.9	200	0	18
2024.04.23	11:13:00	17262.8	17270.9	17262.7	17270.9	201	0	18
2024.04.23	11:14:00	17270.7	17276.7	17270.2	17275.7	173	0	20
2024.04.23	11:15:00	17276.3	17276.8	17273.8	17274.9	146	0	18
2024.04.23	11:16:00	17275.5	17278.3	17274.0	17278.2	145	0	20
2024.04.23	11:17:00	17278.0	17281.1	17276.8	17279.5	152	0	18
2024.04.23	11:18:00	17279.2	17279.3	17274.8	17276.3	176	0	18
2024.04.23	11:19:00	17276.2	17279.5	17275.4	17278.2	118	0	18
2024.04.23	11:20:00	17278.3	17278.8	17274.0	17274.7	105	0	20
2024.04.23	11:21:00	17274.8	17278.9	17273.7	17278.2	108	0	18
2024.04.23	11:22:00	17277.2	17278.4	17274.5	17277.3	112	0	20
2024.04.23	11:23:00	17277.4	17279.1	17277.0	17277.7	117	0	18
2024.04.23	11:24:00	17277.3	17277.6	17274.7	17274.9	135	0	18
2024.04.23	11:25:00	17275.0	17276.2	17273.4	17274.5	99	0	18
2024.04.23	11:26:00	17273.9	17274.5	17270.5	17272.7	99	0	18
2024.04.23	11:27:00	17272.8	17272.9	17270.8	17270.9	81	0	18
2024.04.23	11:28:00	17270.8	17272.8	17270.7	17271.4	85	0	20
2024.04.23	11:29:00	17271.0	17272.3	17268.3	17272.0	109	0	18
2024.04.23	11:30:00	17272.3	17274.8	17270.2	17273.4	156	0	18
2024.04.23	11:31:00	17273.5	17274.8	17271.5	17274.2	108	0	18
2024.04.23	11:32:00	17273.9	17274.4	17262.2	17265.5	154	0	18
2024.04.23	11:33:00	17265.3	17265.4	17253.9	17255.4	186	0	20
2024.04.23	11:34:00	17255.7	17257.9	17253.4	17256.8	159	0	18
2024.04.23	11:35:00	17256.9	17261.3	17255.8	17259.7	150	0	18
2024.04.23	11:36:00	17259.8	17259.8	17250.9	17251.9	164	0	18
2024.04.23	11:37:00	17252.5	17255.2	17250.8	17253.7	135	0	18
2024.04.23	11:38:00	17253.6	17254.3	17251.4	17253.3	125	0	18
2024.04.23	11:39:00	17253.2	17256.7	17251.8	17251.9	118	0	18
2024.04.23	11:40:00	17252.8	17253.5	17250.9	17250.9	140	0	20
2024.04.23	11:41:00	17250.5	17253.8	17248.4	17252.7	110	0	18
2024.04.23	11:42:00	17252.8	17259.3	17252.8	17258.7	137	0	18
2024.04.23	11:43:00	17258.5	17262.2	17258.3	17259.4	128	0	20
2024.04.23	11:44:00	17258.9	17260.6	17258.0	17259.8	90	0	18
2024.04.23	11:45:00	17259.7	17260.7	17254.9	17255.9	106	0	18
2024.04.23	11:46:00	17257.8	17262.0	17255.2	17261.7	109	0	18
2024.04.23	11:47:00	17261.8	17264.1	17260.5	17262.2	115	0	18
2024.04.23	11:48:00	17261.6	17264.6	17260.4	17260.9	114	0	18
2024.04.23	11:49:00	17260.6	17263.3	17259.2	17261.3	123	0	20
2024.04.23	11:50:00	17261.4	17262.2	17257.0	17260.6	137	0	20
2024.04.23	11:51:00	17260.2	17262.1	17257.8	17258.7	107	0	18
2024.04.23	11:52:00	17258.3	17260.2	17256.4	17260.2	112	0	18
2024.04.23	11:53:00	17260.3	17266.4	17260.2	17265.8	125	0	18
2024.04.23	11:54:00	17265.7	17268.9	17265.2	17268.9	116	0	18
2024.04.23	11:55:00	17269.1	17269.1	17262.7	17263.4	120	0	18
2024.04.23	11:56:00	17263.2	17265.3	17262.2	17265.3	111	0	20
2024.04.23	11:57:00	17265.2	17267.4	17263.7	17264.2	85	0	20
2024.04.23	11:58:00	17264.3	17265.3	17262.3	17263.8	105	0	20
2024.04.23	11:59:00	17260.7	17263.4	17259.2	17263.2	126	0	20
2024.04.23	12:00:00	17262.8	17263.3	17259.3	17262.1	158	0	20
2024.04.23	12:01:00	17261.9	17267.0	17261.9	17267.0	92	0	20
2024.04.23	12:02:00	17267.4	17273.0	17267.4	17271.5	150	0	18
2024.04.23	12:03:00	17271.7	17273.5	17270.9	17272.7	92	0	18
2024.04.23	12:04:00	17273.3	17275.3	17272.5	17274.1	92	0	18
2024.04.23	12:05:00	17274.2	17277.8	17272.9	17277.3	92	0	20
2024.04.23	12:06:00	17277.2	17278.8	17272.3	17273.4	92	0	18
2024.04.23	12:07:00	17274.3	17274.3	17269.3	17269.3	122	0	18
2024.04.23	12:08:00	17269.9	17269.9	17266.9	17267.5	95	0	18
2024.04.23	12:09:00	17267.7	17271.3	17266.9	17271.3	78	0	18
2024.04.23	12:10:00	17271.2	17272.2	17269.4	17270.9	83	0	18
2024.04.23	12:11:00	17271.3	17271.4	17268.4	17269.7	118	0	20
2024.04.23	12:12:00	17269.8	17271.9	17268.8	17271.9	166	0	18
2024.04.23	12:13:00	17271.6	17272.2	17268.8	17271.7	140	0	18
2024.04.23	12:14:00	17271.3	17272.8	17269.7	17271.9	145	0	18
2024.04.23	12:15:00	17271.7	17274.1	17270.6	17272.7	143	0	18
2024.04.23	12:16:00	17272.8	17275.7	17271.7	17275.3	135	0	18
2024.04.23	12:17:00	17275.4	17277.8	17272.9	17275.3	127	0	18
2024.04.23	12:18:00	17275.7	17276.3	17272.7	17273.7	118	0	18
2024.04.23	12:19:00	17273.9	17273.9	17266.8	17268.1	145	0	18
2024.04.23	12:20:00	17267.9	17269.7	17265.2	17267.5	121	0	20
2024.04.23	12:21:00	17267.7	17268.1	17260.7	17261.2	118	0	18
2024.04.23	12:22:00	17261.3	17265.5	17261.0	17264.7	114	0	18
2024.04.23	12:23:00	17264.8	17266.8	17263.7	17265.9	94	0	18
2024.04.23	12:24:00	17266.8	17269.9	17266.5	17269.7	108	0	18
2024.04.23	12:25:00	17269.6	17273.2	17269.6	17270.7	118	0	18
2024.04.23	12:26:00	17270.0	17273.9	17269.9	17273.4	93	0	18
2024.04.23	12:27:00	17273.3	17276.7	17271.4	17276.4	91	0	18
2024.04.23	12:28:00	17276.8	17283.8	17276.7	17283.3	128	0	18
2024.04.23	12:29:00	17283.4	17283.8	17281.3	17282.0	90	0	18
2024.04.23	12:30:00	17282.2	17283.8	17272.3	17273.2	150	0	18
2024.04.23	12:31:00	17273.5	17273.8	17264.4	17264.4	135	0	18
2024.04.23	12:32:00	17264.8	17267.0	17260.4	17260.7	122	0	18
2024.04.23	12:33:00	17260.8	17262.3	17252.4	17255.3	195	0	18
2024.04.23	12:34:00	17255.4	17258.9	17254.2	17255.4	159	0	18
2024.04.23	12:35:00	17256.4	17261.4	17255.8	17260.2	141	0	18
2024.04.23	12:36:00	17259.8	17264.1	17259.7	17262.4	103	0	18
2024.04.23	12:37:00	17261.4	17262.4	17260.2	17260.5	91	0	20
2024.04.23	12:38:00	17260.9	17260.9	17258.0	17259.2	98	0	18
2024.04.23	12:39:00	17259.3	17260.3	17254.4	17255.2	87	0	20
2024.04.23	12:40:00	17255.8	17262.5	17255.7	17259.7	107	0	18
2024.04.23	12:41:00	17260.0	17263.7	17259.8	17261.3	101	0	20
2024.04.23	12:42:00	17261.6	17264.4	17261.6	17262.9	74	0	18
2024.04.23	12:43:00	17263.2	17269.8	17263.2	17266.2	109	0	20
2024.04.23	12:44:00	17266.4	17266.9	17257.0	17257.6	118	0	18
2024.04.23	12:45:00	17257.9	17257.9	17249.8	17250.7	214	0	18
2024.04.23	12:46:00	17250.6	17255.0	17249.2	17252.9	162	0	18
2024.04.23	12:47:00	17253.1	17257.2	17252.5	17256.3	108	0	18
2024.04.23	12:48:00	17256.1	17257.2	17253.5	17256.9	79	0	18
2024.04.23	12:49:00	17257.0	17257.4	17254.4	17257.2	113	0	18
2024.04.23	12:50:00	17256.5	17256.7	17252.4	17254.4	106	0	18
2024.04.23	12:51:00	17254.6	17254.6	17250.8	17252.7	132	0	18
2024.04.23	12:52:00	17253.5	17256.8	17252.0	17252.0	79	0	18
2024.04.23	12:53:00	17251.7	17255.3	17251.0	17252.9	82	0	18
2024.04.23	12:54:00	17253.8	17254.8	17249.0	17249.9	95	0	20
2024.04.23	12:55:00	17249.3	17253.7	17249.3	17251.9	83	0	20
2024.04.23	12:56:00	17252.1	17253.9	17248.7	17250.6	90	0	18
2024.04.23	12:57:00	17250.4	17252.9	17247.0	17248.7	93	0	18
2024.04.23	12:58:00	17248.8	17249.7	17247.4	17248.1	103	0	20
2024.04.23	12:59:00	17248.4	17255.4	17248.2	17255.3	104	0	20
2024.04.23	13:00:00	17255.1	17258.6	17253.2	17257.4	134	0	18
2024.04.23	13:01:00	17257.3	17264.3	17257.3	17263.8	119	0	18
2024.04.23	13:02:00	17263.4	17264.4	17259.5	17262.7	111	0	18
2024.04.23	13:03:00	17262.5	17265.4	17261.7	17261.7	93	0	18
2024.04.23	13:04:00	17261.0	17262.1	17258.6	17259.4	95	0	20
2024.04.23	13:05:00	17257.8	17259.5	17255.3	17255.4	106	0	18
2024.04.23	13:06:00	17255.6	17256.1	17251.8	17252.9	98	0	18
2024.04.23	13:07:00	17253.5	17256.4	17251.2	17256.4	93	0	18
2024.04.23	13:08:00	17256.2	17257.8	17253.8	17255.7	88	0	18
2024.04.23	13:09:00	17255.3	17256.3	17253.2	17255.9	69	0	18
2024.04.23	13:10:00	17256.3	17261.7	17255.2	17260.7	109	0	20
2024.04.23	13:11:00	17261.3	17265.9	17261.1	17265.9	111	0	18
2024.04.23	13:12:00	17266.0	17267.8	17263.6	17266.4	85	0	18
2024.04.23	13:13:00	17266.5	17272.5	17266.5	17272.0	100	0	20
2024.04.23	13:14:00	17271.5	17273.5	17270.7	17273.5	72	0	18
2024.04.23	13:15:00	17273.4	17273.8	17271.3	17271.9	93	0	18
2024.04.23	13:16:00	17272.5	17276.5	17272.3	17275.9	134	0	18
2024.04.23	13:17:00	17276.0	17276.3	17273.3	17274.2	85	0	20
2024.04.23	13:18:00	17274.3	17274.9	17270.8	17272.9	70	0	20
2024.04.23	13:19:00	17272.8	17280.4	17272.8	17279.2	106	0	18
2024.04.23	13:20:00	17279.3	17282.5	17278.5	17280.4	108	0	18
2024.04.23	13:21:00	17280.0	17284.7	17279.9	17282.2	99	0	18
2024.04.23	13:22:00	17282.3	17284.9	17280.3	17280.3	63	0	18
2024.04.23	13:23:00	17280.4	17281.3	17277.8	17278.3	99	0	18
2024.04.23	13:24:00	17277.9	17278.7	17276.9	17278.0	74	0	18
2024.04.23	13:25:00	17279.0	17280.2	17275.9	17276.7	86	0	18
2024.04.23	13:26:00	17277.7	17279.4	17277.2	17277.9	82	0	18
2024.04.23	13:27:00	17278.1	17278.8	17276.2	17276.5	77	0	18
2024.04.23	13:28:00	17276.4	17278.7	17275.9	17278.3	67	0	18
2024.04.23	13:29:00	17278.7	17279.0	17277.2	17279.0	65	0	18
2024.04.23	13:30:00	17279.2	17279.5	17277.7	17278.3	118	0	18
2024.04.23	13:31:00	17278.4	17282.3	17277.0	17281.4	94	0	18
2024.04.23	13:32:00	17281.7	17286.8	17281.7	17284.5	157	0	18
2024.04.23	13:33:00	17284.4	17289.8	17283.8	17288.4	111	0	18
2024.04.23	13:34:00	17288.5	17290.5	17285.3	17286.5	124	0	18
2024.04.23	13:35:00	17286.2	17291.0	17286.2	17289.4	96	0	18
2024.04.23	13:36:00	17288.8	17292.7	17286.9	17290.7	101	0	18
2024.04.23	13:37:00	17290.8	17291.5	17288.4	17289.4	92	0	18
2024.04.23	13:38:00	17290.0	17290.4	17285.4	17286.8	85	0	18
2024.04.23	13:39:00	17286.9	17289.8	17286.3	17289.5	76	0	20
2024.04.23	13:40:00	17289.2	17293.3	17288.9	17291.5	105	0	18
2024.04.23	13:41:00	17292.2	17294.2	17290.0	17290.3	106	0	18
2024.04.23	13:42:00	17290.9	17291.8	17288.3	17288.4	80	0	18
2024.04.23	13:43:00	17288.2	17288.5	17286.0	17287.9	94	0	18
2024.04.23	13:44:00	17288.4	17288.9	17284.7	17286.3	91	0	18
2024.04.23	13:45:00	17286.4	17288.3	17282.7	17283.4	98	0	18
2024.04.23	13:46:00	17283.3	17283.4	17279.9	17282.5	121	0	18
2024.04.23	13:47:00	17283.4	17286.7	17283.3	17285.9	85	0	18
2024.04.23	13:48:00	17285.8	17286.2	17280.9	17281.2	76	0	18
2024.04.23	13:49:00	17281.0	17284.0	17281.0	17282.7	86	0	18
2024.04.23	13:50:00	17282.5	17288.4	17282.5	17288.3	65	0	18
2024.04.23	13:51:00	17288.0	17289.8	17287.7	17289.7	113	0	18
2024.04.23	13:52:00	17290.0	17292.7	17289.8	17292.3	127	0	18
2024.04.23	13:53:00	17291.5	17294.3	17290.5	17291.9	107	0	18
2024.04.23	13:54:00	17291.0	17296.5	17291.0	17292.0	152	0	20
2024.04.23	13:55:00	17292.4	17292.7	17289.0	17290.7	93	0	18
2024.04.23	13:56:00	17290.5	17293.4	17289.8	17291.4	105	0	18
2024.04.23	13:57:00	17291.3	17291.8	17289.3	17289.4	84	0	20
2024.04.23	13:58:00	17289.3	17290.8	17288.4	17290.2	62	0	18
2024.04.23	13:59:00	17290.5	17291.4	17288.4	17290.9	106	0	20
2024.04.23	14:00:00	17290.1	17292.8	17289.2	17292.8	93	0	18
2024.04.23	14:01:00	17292.4	17298.7	17290.7	17297.7	156	0	18
2024.04.23	14:02:00	17297.4	17299.8	17297.2	17297.4	114	0	18
2024.04.23	14:03:00	17297.3	17297.4	17293.4	17296.2	140	0	18
2024.04.23	14:04:00	17295.2	17295.3	17293.2	17294.4	85	0	18
2024.04.23	14:05:00	17294.5	17298.3	17294.2	17296.4	97	0	18
2024.04.23	14:06:00	17296.7	17296.8	17293.4	17293.9	96	0	18
2024.04.23	14:07:00	17294.0	17297.2	17293.9	17297.2	49	0	18
2024.04.23	14:08:00	17297.3	17299.8	17296.9	17299.3	86	0	18
2024.04.23	14:09:00	17299.4	17301.8	17297.3	17298.9	115	0	18
2024.04.23	14:10:00	17298.5	17302.5	17298.5	17301.0	98	0	18
2024.04.23	14:11:00	17301.2	17303.4	17300.5	17301.8	91	0	18
2024.04.23	14:12:00	17301.7	17305.7	17301.3	17305.4	126	0	18
2024.04.23	14:13:00	17305.3	17309.3	17305.1	17309.2	103	0	18
2024.04.23	14:14:00	17309.0	17309.0	17301.8	17302.5	126	0	18
2024.04.23	14:15:00	17303.5	17303.6	17297.0	17299.0	142	0	18
2024.04.23	14:16:00	17299.3	17303.5	17299.2	17301.2	131	0	18
2024.04.23	14:17:00	17302.0	17302.0	17298.3	17298.3	164	0	18
2024.04.23	14:18:00	17298.1	17300.0	17297.8	17298.2	113	0	18
2024.04.23	14:19:00	17298.3	17298.5	17291.7	17292.4	135	0	18
2024.04.23	14:20:00	17292.5	17292.5	17285.2	17285.2	168	0	18
2024.04.23	14:21:00	17285.3	17287.3	17284.3	17287.3	128	0	18
2024.04.23	14:22:00	17287.6	17290.4	17285.8	17286.0	114	0	18
2024.04.23	14:23:00	17286.7	17292.8	17286.7	17290.4	120	0	18
2024.04.23	14:24:00	17290.8	17292.7	17287.9	17288.9	107	0	18
2024.04.23	14:25:00	17288.8	17289.0	17286.8	17287.8	92	0	18
2024.04.23	14:26:00	17287.9	17289.8	17285.6	17289.4	107	0	18
2024.04.23	14:27:00	17289.8	17293.5	17289.4	17293.3	117	0	18
2024.04.23	14:28:00	17293.3	17293.3	17285.0	17285.3	128	0	18
2024.04.23	14:29:00	17284.9	17287.4	17281.0	17281.8	151	0	18
2024.04.23	14:30:00	17281.8	17285.7	17277.4	17278.5	132	0	18
2024.04.23	14:31:00	17278.7	17280.7	17276.3	17280.2	128	0	18
2024.04.23	14:32:00	17276.7	17279.2	17275.2	17278.4	113	0	18
2024.04.23	14:33:00	17278.3	17279.3	17275.0	17275.4	114	0	18
2024.04.23	14:34:00	17275.6	17277.7	17275.0	17276.9	115	0	18
2024.04.23	14:35:00	17276.8	17281.5	17276.4	17279.7	134	0	18
2024.04.23	14:36:00	17279.5	17285.4	17278.5	17285.3	132	0	18
2024.04.23	14:37:00	17284.6	17288.1	17284.4	17286.9	140	0	18
2024.04.23	14:38:00	17286.7	17288.0	17285.1	17287.8	121	0	18
2024.04.23	14:39:00	17288.2	17289.8	17287.2	17288.9	116	0	18
2024.04.23	14:40:00	17289.0	17289.5	17285.1	17287.4	117	0	18
2024.04.23	14:41:00	17286.9	17288.9	17285.3	17286.9	85	0	18
2024.04.23	14:42:00	17286.4	17290.2	17284.5	17284.8	97	0	18
2024.04.23	14:43:00	17284.9	17285.5	17281.3	17282.7	109	0	18
2024.04.23	14:44:00	17282.6	17282.8	17279.8	17281.5	83	0	18
2024.04.23	14:45:00	17281.7	17284.7	17280.4	17283.9	86	0	18
2024.04.23	14:46:00	17283.3	17283.8	17277.3	17278.8	125	0	20
2024.04.23	14:47:00	17278.7	17279.4	17274.3	17274.8	107	0	18
2024.04.23	14:48:00	17275.4	17275.5	17272.3	17273.5	121	0	18
2024.04.23	14:49:00	17273.4	17273.6	17268.0	17268.0	166	0	18
2024.04.23	14:50:00	17268.2	17269.9	17266.2	17267.0	137	0	18
2024.04.23	14:51:00	17266.9	17268.9	17265.3	17266.3	103	0	18
2024.04.23	14:52:00	17266.4	17269.0	17266.4	17268.8	105	0	18
2024.04.23	14:53:00	17269.2	17271.3	17268.5	17271.2	113	0	18
2024.04.23	14:54:00	17271.3	17272.7	17265.8	17271.9	170	0	18
2024.04.23	14:55:00	17271.8	17274.2	17270.5	17273.3	113	0	18
2024.04.23	14:56:00	17272.9	17273.8	17270.9	17272.7	87	0	18
2024.04.23	14:57:00	17272.8	17272.9	17266.5	17267.2	128	0	18
2024.04.23	14:58:00	17266.8	17271.0	17266.7	17270.9	134	0	18
2024.04.23	14:59:00	17270.4	17272.5	17268.5	17271.0	156	0	18
2024.04.23	15:00:00	17271.2	17273.7	17268.5	17272.0	162	0	18
2024.04.23	15:01:00	17272.2	17273.4	17267.5	17273.0	183	0	18
2024.04.23	15:02:00	17272.4	17273.3	17264.9	17264.9	151	0	18
2024.04.23	15:03:00	17264.3	17265.7	17260.8	17263.7	167	0	18
2024.04.23	15:04:00	17263.5	17265.3	17259.7	17260.4	139	0	18
2024.04.23	15:05:00	17260.5	17263.9	17257.3	17263.9	165	0	18
2024.04.23	15:06:00	17263.8	17266.4	17262.9	17265.7	133	0	18
2024.04.23	15:07:00	17265.8	17265.8	17260.3	17263.8	105	0	20
2024.04.23	15:08:00	17263.7	17266.4	17258.4	17258.4	131	0	18
2024.04.23	15:09:00	17258.6	17259.2	17252.4	17254.6	201	0	18
2024.04.23	15:10:00	17254.7	17255.3	17249.6	17252.7	207	0	18
2024.04.23	15:11:00	17252.5	17254.2	17250.9	17251.9	145	0	18
2024.04.23	15:12:00	17252.0	17255.6	17249.9	17250.2	162	0	18
2024.04.23	15:13:00	17250.7	17251.5	17247.7	17250.3	146	0	18
2024.04.23	15:14:00	17250.2	17252.8	17248.6	17252.8	112	0	18
2024.04.23	15:15:00	17252.7	17253.5	17243.1	17243.9	198	0	18
2024.04.23	15:16:00	17243.5	17245.9	17240.9	17243.9	199	0	18
2024.04.23	15:17:00	17244.0	17244.8	17240.5	17242.9	119	0	18
2024.04.23	15:18:00	17242.8	17243.5	17240.5	17242.9	144	0	18
2024.04.23	15:19:00	17243.3	17246.5	17242.3	17246.2	124	0	18
2024.04.23	15:20:00	17246.3	17257.5	17245.8	17254.7	176	0	18
2024.04.23	15:21:00	17254.5	17259.3	17254.2	17256.6	153	0	18
2024.04.23	15:22:00	17256.7	17257.0	17253.3	17256.4	105	0	18
2024.04.23	15:23:00	17256.3	17260.5	17255.4	17260.2	100	0	18
2024.04.23	15:24:00	17261.2	17263.8	17260.2	17261.7	145	0	18
2024.04.23	15:25:00	17261.5	17262.3	17258.5	17259.4	114	0	18
2024.04.23	15:26:00	17258.8	17268.0	17258.5	17267.3	127	0	18
2024.04.23	15:27:00	17267.6	17267.9	17261.5	17262.5	121	0	18
2024.04.23	15:28:00	17262.4	17264.8	17261.7	17264.1	96	0	18
2024.04.23	15:29:00	17264.4	17267.2	17263.9	17266.9	115	0	18
2024.04.23	15:30:00	17266.8	17273.0	17266.8	17272.4	176	0	18
2024.04.23	15:31:00	17272.3	17277.4	17272.3	17274.9	147	0	18
2024.04.23	15:32:00	17274.8	17279.2	17274.7	17278.0	154	0	18
2024.04.23	15:33:00	17278.2	17281.4	17276.7	17279.0	193	0	18
2024.04.23	15:34:00	17278.7	17279.7	17276.2	17277.8	136	0	18
2024.04.23	15:35:00	17278.9	17279.5	17274.3	17278.8	180	0	18
2024.04.23	15:36:00	17279.7	17284.5	17277.3	17283.8	160	0	18
2024.04.23	15:37:00	17283.7	17286.5	17282.8	17286.2	134	0	18
2024.04.23	15:38:00	17286.3	17292.8	17286.3	17291.5	136	0	18
2024.04.23	15:39:00	17292.2	17292.4	17289.2	17292.0	146	0	18
2024.04.23	15:40:00	17292.2	17295.2	17290.9	17293.0	139	0	18
2024.04.23	15:41:00	17292.7	17296.5	17291.7	17295.8	134	0	18
2024.04.23	15:42:00	17296.8	17297.1	17285.2	17285.5	170	0	18
2024.04.23	15:43:00	17286.5	17289.4	17285.9	17287.2	106	0	18
2024.04.23	15:44:00	17287.8	17289.9	17285.5	17289.5	123	0	18
2024.04.23	15:45:00	17290.1	17292.9	17284.0	17286.8	167	0	18
2024.04.23	15:46:00	17286.4	17286.8	17283.4	17285.8	158	0	18
2024.04.23	15:47:00	17285.7	17289.2	17283.0	17287.2	174	0	18
2024.04.23	15:48:00	17287.0	17287.7	17281.1	17281.3	159	0	18
2024.04.23	15:49:00	17281.4	17282.8	17277.4	17281.7	161	0	18
2024.04.23	15:50:00	17282.7	17286.3	17282.7	17283.4	144	0	18
2024.04.23	15:51:00	17283.7	17290.7	17283.7	17290.0	139	0	18
2024.04.23	15:52:00	17289.9	17297.3	17289.3	17296.4	148	0	18
2024.04.23	15:53:00	17296.3	17296.3	17291.8	17294.2	79	0	20
2024.04.23	15:54:00	17293.2	17295.4	17291.8	17295.4	94	0	18
2024.04.23	15:55:00	17295.5	17300.6	17294.9	17299.5	118	0	18
2024.04.23	15:56:00	17298.9	17306.6	17298.7	17304.9	170	0	18
2024.04.23	15:57:00	17304.8	17304.8	17299.9	17303.7	131	0	18
2024.04.23	15:58:00	17304.0	17304.5	17301.2	17301.3	100	0	18
2024.04.23	15:59:00	17300.9	17303.4	17299.3	17301.8	127	0	18
2024.04.23	16:00:00	17302.2	17305.3	17299.5	17303.0	127	0	18
2024.04.23	16:01:00	17303.4	17305.7	17296.0	17296.0	187	0	18
2024.04.23	16:02:00	17295.9	17299.7	17292.3	17294.4	221	0	18
2024.04.23	16:03:00	17294.3	17299.1	17294.2	17296.7	143	0	18
2024.04.23	16:04:00	17296.5	17300.7	17295.9	17298.2	159	0	18
2024.04.23	16:05:00	17298.3	17301.7	17297.3	17297.8	144	0	18
2024.04.23	16:06:00	17297.5	17298.6	17295.9	17298.2	135	0	18
2024.04.23	16:07:00	17298.3	17299.3	17295.2	17298.3	113	0	18
2024.04.23	16:08:00	17298.4	17301.2	17295.8	17301.2	86	0	18
2024.04.23	16:09:00	17301.9	17307.9	17301.8	17307.3	133	0	18
2024.04.23	16:10:00	17307.5	17312.6	17305.5	17309.8	193	0	18
2024.04.23	16:11:00	17309.4	17312.9	17308.3	17311.7	125	0	18
2024.04.23	16:12:00	17311.0	17311.5	17305.3	17307.5	152	0	18
2024.04.23	16:13:00	17307.4	17313.8	17306.0	17313.3	132	0	18
2024.04.23	16:14:00	17312.9	17316.9	17312.5	17314.8	128	0	18
2024.04.23	16:15:00	17314.7	17314.7	17308.9	17310.5	155	0	18
2024.04.23	16:16:00	17310.7	17312.2	17307.8	17307.8	130	0	18
2024.04.23	16:17:00	17307.9	17309.9	17305.3	17309.2	142	0	18
2024.04.23	16:18:00	17309.3	17311.4	17306.3	17307.0	101	0	18
2024.04.23	16:19:00	17306.9	17308.6	17303.7	17307.7	138	0	18
2024.04.23	16:20:00	17307.5	17310.5	17304.1	17310.5	90	0	18
2024.04.23	16:21:00	17310.4	17312.0	17309.8	17311.3	98	0	18
2024.04.23	16:22:00	17311.6	17313.9	17309.7	17313.8	78	0	18
2024.04.23	16:23:00	17313.7	17313.7	17305.0	17305.8	94	0	18
2024.04.23	16:24:00	17305.9	17308.9	17304.5	17305.5	88	0	18
2024.04.23	16:25:00	17306.3	17312.8	17306.3	17312.3	108	0	18
2024.04.23	16:26:00	17312.4	17313.6	17309.0	17311.5	95	0	18
2024.04.23	16:27:00	17312.4	17316.5	17309.4	17314.0	169	0	18
2024.04.23	16:28:00	17313.3	17316.7	17306.5	17315.0	221	0	18
2024.04.23	16:29:00	17314.8	17316.8	17307.4	17307.8	232	0	18
2024.04.23	16:30:00	17309.5	17320.0	17295.9	17300.8	1143	0	6
2024.04.23	16:31:00	17300.3	17332.3	17293.8	17331.5	972	0	6
2024.04.23	16:32:00	17331.0	17343.4	17329.5	17339.6	966	0	6
2024.04.23	16:33:00	17339.5	17342.4	17325.8	17329.5	784	0	6
2024.04.23	16:34:00	17329.8	17330.0	17301.5	17306.8	778	0	6
2024.04.23	16:35:00	17307.0	17325.3	17306.0	17316.3	735	0	6
2024.04.23	16:36:00	17316.8	17325.4	17312.9	17319.3	685	0	6
2024.04.23	16:37:00	17320.8	17324.8	17314.8	17319.8	628	0	6
2024.04.23	16:38:00	17319.5	17327.1	17315.6	17321.8	676	0	6
2024.04.23	16:39:00	17322.5	17327.0	17313.3	17320.8	664	0	6
2024.04.23	16:40:00	17320.4	17327.6	17314.5	17321.4	658	0	6
2024.04.23	16:41:00	17321.5	17334.9	17319.5	17334.5	614	0	6
2024.04.23	16:42:00	17334.4	17357.6	17334.4	17355.0	768	0	6
2024.04.23	16:43:00	17355.3	17356.5	17335.9	17337.8	603	0	6
2024.04.23	16:44:00	17337.7	17337.7	17323.7	17327.1	373	0	6
2024.04.23	16:45:00	17340.6	17395.8	17338.4	17394.3	1164	0	6
2024.04.23	16:46:00	17394.5	17399.8	17376.5	17377.3	826	0	6
2024.04.23	16:47:00	17377.8	17387.9	17375.5	17384.5	736	0	6
2024.04.23	16:48:00	17385.3	17389.4	17374.4	17382.8	676	0	6
2024.04.23	16:49:00	17382.5	17386.8	17363.0	17365.8	655	0	6
2024.04.23	16:50:00	17366.3	17371.5	17344.5	17346.4	813	0	6
2024.04.23	16:51:00	17345.8	17353.1	17336.0	17350.0	700	0	6
2024.04.23	16:52:00	17350.3	17363.3	17349.5	17363.3	597	0	6
2024.04.23	16:53:00	17363.0	17379.4	17358.0	17378.8	599	0	6
2024.04.23	16:54:00	17379.0	17389.9	17379.0	17388.8	586	0	6
2024.04.23	16:55:00	17388.6	17397.1	17384.1	17393.0	677	0	6
2024.04.23	16:56:00	17392.3	17407.8	17371.0	17376.4	722	0	6
2024.04.23	16:57:00	17376.5	17389.3	17376.3	17377.8	603	0	6
2024.04.23	16:58:00	17378.8	17384.8	17375.3	17380.3	472	0	6
